0 0.64930036
1 0.83499776
2 0.21576956
3 0.79626921
4 0.22098209
5 0.22168672
6 0.44974664
7 0.44954058
8 0.48649411
9 0.32614591
10 0.36523697

0 0.85115041
1 -0.14602168
2 0.17585704
3 0.37373901
4 0.20681099
5 0.22835254
6 0.39520967
7 0.39481715
8 0.40151542
9 0.41387978
10 0.48558987

